semana_fin,pais,casos_semana,factor_crec_7d
2025-07-03,Argentina,136.0,0.9315068493150684
2025-07-04,Argentina,136.0,0.9315068493150684
2025-07-05,Argentina,136.0,0.9315068493150684
2025-07-06,Argentina,136.0,0.9315068493150684
2025-07-07,Argentina,136.0,0.9315068493150684
2025-07-08,Argentina,121.0,0.8897058823529411
2025-07-09,Argentina,121.0,0.8897058823529411
2025-07-10,Argentina,121.0,0.8897058823529411
2025-07-11,Argentina,121.0,0.8897058823529411
2025-07-12,Argentina,121.0,0.8897058823529411
2025-07-13,Argentina,121.0,0.8897058823529411
2025-07-14,Argentina,121.0,0.8897058823529411
2025-07-15,Argentina,92.0,0.7603305785123967
2025-07-16,Argentina,92.0,0.7603305785123967
2025-07-17,Argentina,92.0,0.7603305785123967
2025-07-18,Argentina,92.0,0.7603305785123967
2025-07-19,Argentina,92.0,0.7603305785123967
2025-07-20,Argentina,92.0,0.7603305785123967
2025-07-21,Argentina,92.0,0.7603305785123967
2025-07-22,Argentina,114.0,1.2391304347826086
2025-07-23,Argentina,114.0,1.2391304347826086
2025-07-24,Argentina,114.0,1.2391304347826086
2025-07-25,Argentina,114.0,1.2391304347826086
2025-07-26,Argentina,114.0,1.2391304347826086
2025-07-27,Argentina,114.0,1.2391304347826086
2025-07-28,Argentina,114.0,1.2391304347826086
2025-07-29,Argentina,115.0,1.0087719298245614
2025-07-30,Argentina,115.0,1.0087719298245614
2025-07-31,Argentina,115.0,1.0087719298245614
2025-08-01,Argentina,115.0,1.0087719298245614
2025-08-02,Argentina,115.0,1.0087719298245614
2025-08-03,Argentina,115.0,1.0087719298245614
2025-08-04,Argentina,115.0,1.0087719298245614
2025-08-05,Argentina,105.0,0.9130434782608695
2025-08-06,Argentina,105.0,0.9130434782608695
2025-08-07,Argentina,105.0,0.9130434782608695
2025-08-08,Argentina,105.0,0.9130434782608695
2025-08-09,Argentina,105.0,0.9130434782608695
2025-08-10,Argentina,105.0,0.9130434782608695
2020-03-02,Ecuador,1.0,inf
2020-03-03,Ecuador,6.0,inf
2020-03-04,Ecuador,6.0,inf
2020-03-05,Ecuador,7.0,inf
2020-03-06,Ecuador,10.0,inf
2020-03-07,Ecuador,13.0,inf
2020-03-08,Ecuador,13.0,inf
2020-03-09,Ecuador,14.0,14.0
2020-03-10,Ecuador,9.0,1.5
2020-03-11,Ecuador,9.0,1.5
2020-03-12,Ecuador,8.0,1.1428571428571428
2020-03-13,Ecuador,9.0,0.9
2020-03-14,Ecuador,6.0,0.46153846153846156
2020-03-15,Ecuador,10.0,0.7692307692307693
2020-03-16,Ecuador,13.0,0.9285714285714286
2020-03-17,Ecuador,22.0,2.4444444444444446
2020-03-18,Ecuador,96.0,10.666666666666666
2020-03-19,Ecuador,140.0,17.5
2020-03-20,Ecuador,149.0,16.555555555555557
2020-03-21,Ecuador,180.0,30.0
2020-03-22,Ecuador,483.0,48.3
2020-03-23,Ecuador,504.0,38.76923076923077
2020-03-24,Ecuador,753.0,34.22727272727273
2020-03-25,Ecuador,938.0,9.770833333333334
2020-03-26,Ecuador,1018.0,7.271428571428571
2020-03-27,Ecuador,1043.0,7.0
2020-03-28,Ecuador,1396.0,7.7555555555555555
2020-03-29,Ecuador,1317.0,2.7267080745341614
2020-03-30,Ecuador,1358.0,2.6944444444444446
2020-03-31,Ecuador,1172.0,1.5564409030544488
2020-04-01,Ecuador,1191.0,1.2697228144989339
2020-04-02,Ecuador,1575.0,1.5471512770137525
2020-04-03,Ecuador,1952.0,1.8715244487056568
2020-04-04,Ecuador,1568.0,1.1232091690544412
2020-04-05,Ecuador,1642.0,1.2467729688686409
2020-04-06,Ecuador,1575.0,1.1597938144329898
2020-04-07,Ecuador,1785.0,1.523037542662116
2020-04-08,Ecuador,1755.0,1.473551637279597
2020-04-09,Ecuador,1702.0,1.0806349206349206
2020-04-10,Ecuador,1802.0,0.923155737704918
2020-04-11,Ecuador,3998.0,2.5497448979591835
2020-04-12,Ecuador,3792.0,2.3093788063337395
2020-04-13,Ecuador,4001.0,2.5403174603174605
2020-04-14,Ecuador,3782.0,2.118767507002801
2020-04-15,Ecuador,3608.0,2.055840455840456
2020-04-16,Ecuador,3408.0,2.00235017626322
2020-04-17,Ecuador,3260.0,1.809100998890122
2020-04-18,Ecuador,1289.0,0.3224112056028014
2020-04-19,Ecuador,1765.0,0.4654535864978903
2020-04-20,Ecuador,2002.0,0.5003749062734316
2020-04-21,Ecuador,2599.0,0.687202538339503
2020-04-22,Ecuador,2795.0,0.7746674057649667
2020-04-23,Ecuador,2992.0,0.8779342723004695
2020-04-24,Ecuador,2958.0,0.907361963190184
2020-04-25,Ecuador,14269.0,11.069821567106285
2020-04-26,Ecuador,13697.0,7.760339943342776
2020-04-27,Ecuador,13251.0,6.618881118881119
2020-04-28,Ecuador,13112.0,5.045017314351674
2020-04-29,Ecuador,13860.0,4.958855098389982
2020-04-30,Ecuador,13825.0,4.620655080213904
2020-05-01,Ecuador,13751.0,4.648749154834348
2020-05-02,Ecuador,3617.0,0.2534865792977784
2020-05-03,Ecuador,4745.0,0.34642622472074175
2020-05-04,Ecuador,6819.0,0.5146026714964909
2020-05-05,Ecuador,8641.0,0.6590146430750458
2020-05-06,Ecuador,7623.0,0.55
2020-05-26,Ecuador,4173.0,1.1361285053090118
2020-05-27,Ecuador,3204.0,0.8585209003215434
2020-05-28,Ecuador,3249.0,0.7438186813186813
2020-05-29,Ecuador,3165.0,0.6588259783513739
2020-05-30,Ecuador,2743.0,0.5150206533984228
2020-05-31,Ecuador,2585.0,0.5395533291588395
2020-06-01,Ecuador,2342.0,0.580709149516489
2020-06-02,Ecuador,2639.0,0.632398753894081
2020-06-03,Ecuador,3059.0,0.9547440699126092
2020-06-04,Ecuador,2863.0,0.8811942136041859
2020-06-05,Ecuador,3104.0,0.9807266982622432
2020-06-06,Ecuador,3535.0,1.2887349617207438
2020-06-07,Ecuador,3885.0,1.5029013539651837
2020-06-08,Ecuador,4022.0,1.71733561058924
2020-06-09,Ecuador,3384.0,1.2823039029935581
2020-06-10,Ecuador,3503.0,1.1451454723765937
2020-06-11,Ecuador,3474.0,1.2134125043660495
2020-06-12,Ecuador,2865.0,0.9230025773195877
2020-06-13,Ecuador,3672.0,1.0387553041018387
2020-06-14,Ecuador,3628.0,0.9338481338481338
2020-06-15,Ecuador,3631.0,0.9027846842366981
2020-06-16,Ecuador,3944.0,1.16548463356974
2020-06-17,Ecuador,4026.0,1.1493005994861547
2020-06-18,Ecuador,4050.0,1.16580310880829
2020-06-19,Ecuador,4657.0,1.625479930191972
2020-06-20,Ecuador,3953.0,1.076525054466231
2020-06-21,Ecuador,3827.0,1.054851157662624
2020-06-22,Ecuador,3889.0,1.071054805838612
2020-06-23,Ecuador,3593.0,0.9110040567951319
2020-06-24,Ecuador,3700.0,0.9190263288623944
2020-06-25,Ecuador,3844.0,0.9491358024691358
2020-06-26,Ecuador,4059.0,0.871591153102856
2020-06-27,Ecuador,4125.0,1.0435112572729572
2020-06-28,Ecuador,4391.0,1.1473739221322183
2020-06-29,Ecuador,4615.0,1.1866803805605555
2020-06-30,Ecuador,4750.0,1.32201502922349
2020-07-01,Ecuador,4699.0,1.27
2020-07-02,Ecuador,5923.0,1.5408428720083247
2020-07-03,Ecuador,6330.0,1.5594974131559498
2020-07-04,Ecuador,6801.0,1.6487272727272728
2020-07-05,Ecuador,6961.0,1.585288089273514
2020-07-06,Ecuador,6703.0,1.4524377031419284
2020-07-07,Ecuador,6715.0,1.4136842105263159
2020-07-08,Ecuador,6903.0,1.4690359650989573
2020-07-09,Ecuador,5954.0,1.005233834205639
2020-07-10,Ecuador,5532.0,0.8739336492890996
2020-07-11,Ecuador,5144.0,0.7563593589178063
2020-07-12,Ecuador,5674.0,0.8151127711535698
2020-07-13,Ecuador,5912.0,0.8819931374011637
2020-07-14,Ecuador,6079.0,0.9052866716306776
2020-07-15,Ecuador,6325.0,0.9162682891496451
2020-07-16,Ecuador,6118.0,1.0275445078938528
2020-07-17,Ecuador,6347.0,1.1473246565437454
2020-07-18,Ecuador,6643.0,1.291407465007776
2020-07-19,Ecuador,6173.0,1.0879450123369756
2020-07-20,Ecuador,6143.0,1.0390730717185386
2020-07-21,Ecuador,6161.0,1.0134890607007732
2020-07-22,Ecuador,6647.0,1.050909090909091
2020-07-23,Ecuador,6928.0,1.132396207911082
2020-07-24,Ecuador,6783.0,1.0686938711202143
2020-07-25,Ecuador,6605.0,0.9942796929098299
2020-07-26,Ecuador,6654.0,1.077919974080674
2020-07-27,Ecuador,6681.0,1.087579358619567
2020-07-28,Ecuador,6541.0,1.0616782989774387
2020-07-29,Ecuador,6062.0,0.9119903715962088
2020-07-30,Ecuador,5936.0,0.8568129330254042
2020-07-31,Ecuador,6222.0,0.9172932330827067
2020-08-01,Ecuador,6306.0,0.9547312641937926
2020-08-02,Ecuador,6196.0,0.9311692215208897
2020-08-03,Ecuador,5830.0,0.8726238587037869
2020-08-04,Ecuador,5880.0,0.8989451154257758
2020-08-05,Ecuador,5684.0,0.9376443418013857
2020-08-06,Ecuador,5673.0,0.9556940700808625
2020-08-07,Ecuador,6167.0,0.9911603985856637
2020-08-08,Ecuador,6614.0,1.0488423723437996
2020-08-09,Ecuador,7340.0,1.18463524854745
2020-08-10,Ecuador,7935.0,1.3610634648370497
2020-08-11,Ecuador,7660.0,1.3027210884353742
2020-08-12,Ecuador,7600.0,1.3370865587614356
2020-08-13,Ecuador,8244.0,1.4531993654151243
2020-08-14,Ecuador,7806.0,1.2657694178693044
2020-08-15,Ecuador,7440.0,1.1248866041729664
2020-08-16,Ecuador,7116.0,0.9694822888283379
2020-08-17,Ecuador,7083.0,0.8926275992438564
2020-08-18,Ecuador,7050.0,0.9203655352480418
2020-08-19,Ecuador,7378.0,0.9707894736842105
2020-08-20,Ecuador,7365.0,0.8933770014556041
2020-08-21,Ecuador,7165.0,0.9178836792211119
2020-08-22,Ecuador,7072.0,0.9505376344086022
2020-08-23,Ecuador,6401.0,0.899522203485104
2020-08-24,Ecuador,6227.0,0.879147253988423
2020-08-25,Ecuador,6538.0,0.9273758865248227
2020-08-26,Ecuador,6089.0,0.8252914068853348
2020-08-27,Ecuador,6074.0,0.8247114731839783
2020-08-28,Ecuador,5711.0,0.7970690858339149
2020-08-29,Ecuador,5660.0,0.8003393665158371
2020-08-30,Ecuador,5817.0,0.9087642555850648
2020-08-31,Ecuador,5879.0,0.9441143407740485
2020-09-01,Ecuador,5478.0,0.8378709085347201
2020-09-02,Ecuador,5279.0,0.8669732304155033
2020-09-03,Ecuador,4908.0,0.8080342443200527
2020-09-04,Ecuador,5141.0,0.900192610751182
2020-09-05,Ecuador,5034.0,0.889399293286219
2020-09-06,Ecuador,5139.0,0.8834450747808148
2020-09-21,Ecuador,7825.0,0.8881952326901249
2020-09-22,Ecuador,7800.0,0.8844540197301282
2020-09-23,Ecuador,8090.0,0.9197362437471578
2020-09-24,Ecuador,8457.0,0.903622181857036
2020-09-25,Ecuador,8889.0,0.9821014252568777
2020-09-26,Ecuador,8346.0,0.8881557944024688
2020-09-27,Ecuador,8361.0,0.9118769767695496
2020-09-28,Ecuador,8328.0,1.0642811501597444
2020-09-29,Ecuador,8254.0,1.0582051282051281
2020-09-30,Ecuador,8106.0,1.0019777503090235
2020-10-01,Ecuador,7065.0,0.8354026250443419
2020-10-02,Ecuador,7438.0,0.8367645404432444
2020-10-03,Ecuador,7059.0,0.8457943925233645
2020-10-04,Ecuador,6370.0,0.7618705896423873
2020-10-05,Ecuador,6287.0,0.7549231508165226
2020-10-06,Ecuador,6374.0,0.7722316452629029
2020-10-07,Ecuador,6307.0,0.7780656303972366
2020-10-08,Ecuador,6484.0,0.9177636234961076
2020-10-09,Ecuador,6461.0,0.868647485883302
2020-10-10,Ecuador,6314.0,0.894460971809038
2020-10-11,Ecuador,6477.0,1.0167974882260598
2020-10-12,Ecuador,5999.0,0.954191188166057
2020-10-13,Ecuador,5976.0,0.9375588327580797
2020-10-14,Ecuador,6115.0,0.9695576343745045
2020-10-15,Ecuador,5552.0,0.8562615669339914
2020-10-16,Ecuador,5315.0,0.8226280761492029
2020-10-17,Ecuador,5811.0,0.9203357617991764
2020-10-18,Ecuador,5594.0,0.8636714528331018
2020-10-19,Ecuador,6256.0,1.0428404734122354
2020-10-20,Ecuador,6108.0,1.0220883534136547
2020-10-21,Ecuador,5944.0,0.9720359771054783
2020-10-22,Ecuador,6542.0,1.178314121037464
2020-10-23,Ecuador,6091.0,1.1460018814675448
2020-10-24,Ecuador,6611.0,1.1376699363276543
2020-10-25,Ecuador,7192.0,1.2856632105827672
2020-10-26,Ecuador,8346.0,1.334079283887468
2020-10-27,Ecuador,8755.0,1.433366077275704
2020-10-28,Ecuador,9077.0,1.527086137281292
2020-10-29,Ecuador,9283.0,1.418985019871599
2020-10-30,Ecuador,9851.0,1.6173042193400098
2020-10-31,Ecuador,8877.0,1.3427620632279533
2020-11-01,Ecuador,8578.0,1.192714126807564
2020-11-02,Ecuador,7559.0,0.9057033309369757
2020-11-03,Ecuador,7384.0,0.8434037692747002
2020-11-04,Ecuador,6918.0,0.7621460835077669
2020-11-05,Ecuador,6525.0,0.7028977701174189
2020-11-06,Ecuador,5481.0,0.5563902141914526
2020-11-07,Ecuador,5361.0,0.6039202433254478
2020-11-08,Ecuador,5294.0,0.617160177197482
2020-11-09,Ecuador,5713.0,0.755787802619394
2020-11-10,Ecuador,5707.0,0.772887323943662
2020-11-11,Ecuador,5601.0,0.8096270598438855
2020-11-12,Ecuador,5197.0,0.7964750957854406
2020-11-13,Ecuador,5730.0,1.0454296661193212
2020-11-14,Ecuador,6166.0,1.1501585525088602
2020-11-15,Ecuador,6141.0,1.1599924442765395
2020-11-16,Ecuador,5388.0,0.9431122002450552
2020-11-17,Ecuador,5407.0,0.9474329770457333
2020-11-18,Ecuador,5393.0,0.9628637743260132
2020-11-19,Ecuador,5620.0,1.0813931114104292
2020-11-20,Ecuador,5733.0,1.000523560209424
2020-11-21,Ecuador,5166.0,0.8378203048978268
2020-11-22,Ecuador,5249.0,0.8547467839114151
2020-11-23,Ecuador,5348.0,0.9925760950259837
2020-11-24,Ecuador,5268.0,0.9742925836878121
2020-11-25,Ecuador,5332.0,0.988689041349898
2020-11-26,Ecuador,4980.0,0.8861209964412812
2020-11-27,Ecuador,4892.0,0.8533054247339962
2020-11-28,Ecuador,5694.0,1.1022067363530779
2020-11-29,Ecuador,6033.0,1.1493617831967995
2020-11-30,Ecuador,6474.0,1.2105459985041136
2020-12-01,Ecuador,6741.0,1.279612756264237
2020-12-02,Ecuador,7237.0,1.3572768192048013
2020-12-03,Ecuador,7646.0,1.5353413654618473
2020-12-04,Ecuador,7746.0,1.5834014717906786
2020-12-05,Ecuador,6948.0,1.220231822971549
2020-12-06,Ecuador,6482.0,1.0744240013260402
2020-12-07,Ecuador,5881.0,0.9084028421377819
2020-12-08,Ecuador,5559.0,0.8246550956831331
2020-12-09,Ecuador,5079.0,0.7018101423241675
2020-12-10,Ecuador,4352.0,0.5691865027465342
2020-12-11,Ecuador,4495.0,0.5802995094242189
2020-12-12,Ecuador,4283.0,0.6164363845710996
2020-12-13,Ecuador,4133.0,0.6376118481950015
2020-12-14,Ecuador,4112.0,0.6992008161877232
2020-12-15,Ecuador,3936.0,0.708041014570966
2020-12-16,Ecuador,3604.0,0.7095885016735578
2020-12-17,Ecuador,4233.0,0.97265625
2020-12-18,Ecuador,3870.0,0.8609566184649611
2020-12-19,Ecuador,3484.0,0.8134485173943498
2020-12-20,Ecuador,4396.0,1.0636341640454876
2020-12-21,Ecuador,4147.0,1.008511673151751
2020-12-22,Ecuador,4149.0,1.0541158536585367
2020-12-23,Ecuador,4008.0,1.1120976692563818
2020-12-24,Ecuador,3623.0,0.8558941648948736
2020-12-25,Ecuador,3761.0,0.9718346253229975
2020-12-26,Ecuador,4579.0,1.3142939150401838
2020-12-27,Ecuador,3354.0,0.7629663330300273
2020-12-28,Ecuador,3098.0,0.747046057390885
2020-12-29,Ecuador,3429.0,0.8264642082429501
2020-12-30,Ecuador,3962.0,0.9885229540918163
2020-12-31,Ecuador,4428.0,1.222191553960806
2021-01-01,Ecuador,4502.0,1.197022068598777
2021-01-02,Ecuador,4550.0,0.9936667394627648
2021-01-03,Ecuador,5239.0,1.562015503875969
2021-01-04,Ecuador,5259.0,1.6975468043899289
2021-01-05,Ecuador,5322.0,1.5520559930008748
2021-01-06,Ecuador,5757.0,1.4530540131246845
2021-01-07,Ecuador,5865.0,1.3245257452574526
2021-01-08,Ecuador,5873.0,1.304531319413594
2021-01-09,Ecuador,5770.0,1.268131868131868
2021-01-10,Ecuador,5836.0,1.1139530444741363
2021-01-11,Ecuador,6456.0,1.2276098117512835
2021-01-12,Ecuador,6426.0,1.2074408117249154
2021-01-13,Ecuador,6484.0,1.1262810491575472
2021-01-14,Ecuador,6938.0,1.1829497016197783
2021-01-15,Ecuador,7617.0,1.2969521539247404
2021-01-16,Ecuador,7718.0,1.3376083188908146
2021-01-17,Ecuador,10459.0,1.7921521590130227
2021-01-18,Ecuador,10412.0,1.6127633209417596
2021-01-19,Ecuador,10138.0,1.5776532835356365
2021-01-20,Ecuador,10001.0,1.5424120913016657
2021-01-21,Ecuador,10000.0,1.4413375612568464
2021-01-22,Ecuador,10187.0,1.3374031771038466
2021-01-23,Ecuador,10292.0,1.3335060896605337
2021-01-24,Ecuador,7424.0,0.7098192943876087
2021-01-25,Ecuador,9810.0,0.9421820975797157
2021-01-26,Ecuador,9923.0,0.9787926612744131
2021-01-27,Ecuador,9578.0,0.9577042295770423
2021-01-28,Ecuador,9220.0,0.922
2021-01-29,Ecuador,9811.0,0.9630902130165898
2021-01-30,Ecuador,9529.0,0.9258647493198601
2021-01-31,Ecuador,11547.0,1.5553609913793103
2021-02-01,Ecuador,9536.0,0.9720693170234455
2021-02-02,Ecuador,9419.0,0.9492089085961907
2021-02-03,Ecuador,9133.0,0.9535393610357068
2021-02-04,Ecuador,8855.0,0.960412147505423
2021-02-05,Ecuador,7339.0,0.7480379166241973
2021-02-06,Ecuador,8725.0,0.9156259838388079
2021-02-07,Ecuador,7336.0,0.6353165324326665
2021-02-08,Ecuador,7454.0,0.7816694630872483
2021-02-09,Ecuador,7621.0,0.8091092472661642
2021-02-10,Ecuador,8504.0,0.9311288733165444
2021-02-11,Ecuador,7686.0,0.8679841897233201
2021-02-12,Ecuador,8974.0,1.2227823954217196
2021-02-13,Ecuador,8105.0,0.9289398280802292
2021-02-14,Ecuador,8412.0,1.1466739367502727
2021-02-15,Ecuador,8941.0,1.1994902066004829
2021-02-16,Ecuador,9094.0,1.1932817215588505
2021-02-17,Ecuador,8290.0,0.9748353715898401
2021-02-18,Ecuador,8143.0,1.0594587561800677
2021-02-19,Ecuador,7547.0,0.8409850679741475
2021-02-20,Ecuador,7759.0,0.9573103022825417
2021-02-21,Ecuador,7570.0,0.8999048977650975
2021-02-22,Ecuador,7450.0,0.8332401297394028
2021-02-23,Ecuador,7267.0,0.7990983065757642
2021-02-24,Ecuador,7707.0,0.9296743063932449
2021-02-25,Ecuador,10560.0,1.2968193540464203
2021-02-26,Ecuador,11309.0,1.4984762157148537
2021-02-27,Ecuador,11323.0,1.4593375434978735
2021-02-28,Ecuador,9502.0,1.2552179656538969
2021-03-01,Ecuador,11482.0,1.5412080536912751
2021-03-02,Ecuador,11399.0,1.5685977707444612
2021-03-03,Ecuador,10945.0,1.42013753730375
2021-03-04,Ecuador,10693.0,1.012594696969697
2021-03-05,Ecuador,8566.0,0.7574498187284464
2021-03-06,Ecuador,8471.0,0.7481232888810386
2021-03-07,Ecuador,10344.0,1.0886129235950326
2021-03-08,Ecuador,8348.0,0.7270510364048075
2021-03-09,Ecuador,8251.0,0.723835424160014
2021-03-10,Ecuador,8389.0,0.7664687071722247
2021-03-11,Ecuador,7369.0,0.6891424296268587
2021-03-12,Ecuador,8222.0,0.9598412327807612
2021-03-13,Ecuador,8146.0,0.9616338094675954
2021-03-14,Ecuador,7723.0,0.746616395978345
2021-03-15,Ecuador,7718.0,0.9245328222328701
2021-03-16,Ecuador,7880.0,0.9550357532420313
2021-03-17,Ecuador,7740.0,0.9226367862677316
2021-03-18,Ecuador,8757.0,1.1883566291219976
2021-03-19,Ecuador,9472.0,1.152031135976648
2021-03-20,Ecuador,10427.0,1.2800147311563959
2021-03-21,Ecuador,10202.0,1.3209892528810048
2021-03-22,Ecuador,10377.0,1.3445193055195646
2021-03-23,Ecuador,10353.0,1.3138324873096447
2021-03-24,Ecuador,10716.0,1.3844961240310079
2021-03-25,Ecuador,11209.0,1.280004567774352
2021-03-26,Ecuador,11227.0,1.1852829391891893
2021-03-27,Ecuador,11808.0,1.1324446149419776
2021-03-28,Ecuador,11831.0,1.159674573613017
2021-03-29,Ecuador,11884.0,1.1452250168642188
2021-03-30,Ecuador,12273.0,1.1854534917415243
2021-03-31,Ecuador,13755.0,1.2835946248600223
2021-04-01,Ecuador,11948.0,1.065929164064591
2021-04-02,Ecuador,11732.0,1.0449808497372406
2021-04-03,Ecuador,10587.0,0.8965955284552846
2021-04-04,Ecuador,10476.0,0.8854703744400304
2021-04-05,Ecuador,11199.0,0.942359474924268
2021-04-06,Ecuador,11653.0,0.9494826040902795
2021-04-07,Ecuador,10377.0,0.7544165757906216
2021-04-08,Ecuador,10849.0,0.908018078339471
2021-04-09,Ecuador,11231.0,0.9572962836685988
2021-04-10,Ecuador,10640.0,1.0050061396051762
2021-04-11,Ecuador,11702.0,1.1170294005345551
2021-04-12,Ecuador,11136.0,0.994374497723011
2021-04-13,Ecuador,10293.0,0.8832918561743757
2021-04-14,Ecuador,9887.0,0.9527801869519129
2021-04-15,Ecuador,10935.0,1.007926997879989
2021-04-16,Ecuador,13812.0,1.2298103463627459
2021-04-17,Ecuador,13286.0,1.2486842105263158
2021-04-18,Ecuador,13280.0,1.1348487438044779
2021-04-19,Ecuador,13729.0,1.2328484195402298
2021-04-20,Ecuador,13493.0,1.3108908967259303
2021-04-21,Ecuador,13565.0,1.372003641144938
2021-04-22,Ecuador,12304.0,1.1251943301326017
2021-04-23,Ecuador,9962.0,0.7212568780770344
2021-04-24,Ecuador,15342.0,1.1547493602288124
2021-04-25,Ecuador,14597.0,1.0991716867469878
2021-04-26,Ecuador,12816.0,0.9334984339718844
2021-04-27,Ecuador,14212.0,1.0532868894982583
2021-04-28,Ecuador,14175.0,1.0449686693697013
2021-04-29,Ecuador,14819.0,1.2044050715214565
2021-04-30,Ecuador,15296.0,1.5354346516763702
2021-05-01,Ecuador,10556.0,0.6880458871072872
2021-05-02,Ecuador,11835.0,0.8107830376104679
2021-05-03,Ecuador,13937.0,1.087468789013733
2021-05-04,Ecuador,13271.0,0.9337883478750352
2021-05-05,Ecuador,15913.0,1.122610229276896
2021-05-06,Ecuador,15386.0,1.0382616910722722
2021-05-07,Ecuador,14638.0,0.9569822175732218
2021-05-08,Ecuador,15026.0,1.4234558544903373
2021-05-09,Ecuador,14332.0,1.210984368398817
2021-05-10,Ecuador,12997.0,0.9325536342110928
2021-05-11,Ecuador,14014.0,1.0559867380001506
2021-05-12,Ecuador,11353.0,0.7134418400050273
2021-05-13,Ecuador,11584.0,0.7528922396984271
2021-05-14,Ecuador,10456.0,0.7143052329553218
2021-05-15,Ecuador,10114.0,0.6730999600692134
2021-05-16,Ecuador,10599.0,0.739533910131175
2021-05-17,Ecuador,9833.0,0.7565592059706086
2021-05-18,Ecuador,8810.0,0.6286570572284857
2021-05-19,Ecuador,8871.0,0.7813793710913415
2021-05-20,Ecuador,8275.0,0.7143473756906077
2021-05-21,Ecuador,9472.0,0.9058913542463657
2021-05-22,Ecuador,9619.0,0.9510579394898161
2021-05-23,Ecuador,8320.0,0.7849797150674592
2021-05-24,Ecuador,8722.0,0.8870131190887827
2021-05-25,Ecuador,8328.0,0.9452894438138479
2021-05-26,Ecuador,8701.0,0.9808364333220606
2021-05-27,Ecuador,8324.0,1.0059214501510574
2021-05-28,Ecuador,7074.0,0.7468327702702703
2021-05-29,Ecuador,6544.0,0.6803201996049485
2021-05-30,Ecuador,6901.0,0.8294471153846154
2021-05-31,Ecuador,6990.0,0.8014216922724146
2021-06-01,Ecuador,6839.0,0.8212055715658021
2021-06-02,Ecuador,7523.0,0.8646132628433514
2021-06-03,Ecuador,7634.0,0.9171071600192215
2021-06-04,Ecuador,7488.0,1.0585241730279897
2021-06-05,Ecuador,7574.0,1.15739608801956
2021-06-06,Ecuador,6688.0,0.9691349079843501
2021-06-07,Ecuador,6512.0,0.9316165951359084
2021-06-08,Ecuador,6702.0,0.9799678315543208
2021-06-09,Ecuador,5295.0,0.7038415525721122
2021-06-10,Ecuador,5005.0,0.6556195965417867
2021-06-11,Ecuador,6206.0,0.8287927350427351
2021-06-12,Ecuador,6382.0,0.8426194877211514
2021-06-13,Ecuador,6679.0,0.9986543062200957
2021-06-14,Ecuador,6581.0,1.0105958230958232
2021-06-15,Ecuador,6400.0,0.9549388242315726
2021-06-16,Ecuador,6389.0,1.2066100094428707
2021-06-17,Ecuador,7310.0,1.4605394605394606
2021-06-18,Ecuador,6318.0,1.0180470512407347
2021-06-19,Ecuador,7274.0,1.1397680977749922
2021-06-20,Ecuador,7478.0,1.119628686929181
2021-06-21,Ecuador,7507.0,1.1407080990730891
2021-06-22,Ecuador,7494.0,1.1709375
2021-06-23,Ecuador,7802.0,1.2211613711065894
2021-06-24,Ecuador,7927.0,1.084404924760602
2021-06-25,Ecuador,7142.0,1.1304210193099082
2021-06-26,Ecuador,7839.0,1.0776739070662633
2021-06-27,Ecuador,7776.0,1.0398502273335117
2021-06-28,Ecuador,7895.0,1.0516850939123485
2021-06-29,Ecuador,9110.0,1.2156391780090738
2021-06-30,Ecuador,10313.0,1.3218405537041784
2021-07-01,Ecuador,9397.0,1.1854421597073295
2021-07-02,Ecuador,10055.0,1.4078689442733128
2021-07-03,Ecuador,8923.0,1.1382829442530935
2021-07-04,Ecuador,8780.0,1.1291152263374487
2021-07-05,Ecuador,7806.0,0.9887270424319189
2021-07-06,Ecuador,6906.0,0.7580680570801317
2021-07-07,Ecuador,6462.0,0.6265878018035489
2021-07-08,Ecuador,6525.0,0.6943705437905715
2021-07-09,Ecuador,6340.0,0.6305320735952262
2021-07-10,Ecuador,4721.0,0.5290821472598902
2021-07-11,Ecuador,5834.0,0.6644646924829157
2021-07-12,Ecuador,6204.0,0.7947732513451191
2021-07-13,Ecuador,5765.0,0.8347813495511149
2021-07-14,Ecuador,6931.0,1.0725781491798205
2021-07-15,Ecuador,6728.0,1.031111111111111
2021-07-16,Ecuador,6844.0,1.0794952681388013
2021-07-17,Ecuador,7769.0,1.6456259267104427
2021-07-18,Ecuador,7239.0,1.2408296194720603
2021-07-19,Ecuador,7719.0,1.2441972920696325
2021-07-20,Ecuador,7898.0,1.3699913269731137
2021-07-21,Ecuador,7064.0,1.0191891501947772
2021-07-22,Ecuador,6858.0,1.0193222354340072
2021-07-23,Ecuador,7062.0,1.031852717708942
2021-07-24,Ecuador,7073.0,0.9104131805895225
2021-07-25,Ecuador,5505.0,0.7604641525072524
2021-07-26,Ecuador,4655.0,0.6030573908537376
2021-07-27,Ecuador,6635.0,0.8400860977462649
2021-07-28,Ecuador,5787.0,0.8192242355605889
2021-07-29,Ecuador,5118.0,0.7462817147856518
2021-07-30,Ecuador,5889.0,0.8338997451146983
2021-07-31,Ecuador,5824.0,0.8234129789339742
2021-08-01,Ecuador,6652.0,1.2083560399636695
2021-08-02,Ecuador,6878.0,1.4775510204081632
2021-08-03,Ecuador,4755.0,0.7166541070082894
2021-08-04,Ecuador,5356.0,0.9255227233454294
2021-08-05,Ecuador,5764.0,1.1262211801484956
