fecha,pais,incidencia_7d
2022-08-16,Argentina,9.815165378741083
2022-08-17,Argentina,9.815165378741083
2022-08-18,Argentina,9.815165378741083
2022-08-19,Argentina,9.815165378741083
2022-08-20,Argentina,9.815165378741083
2022-08-21,Argentina,7.757938427924108
2022-08-22,Argentina,7.757938427924108
2022-08-23,Argentina,7.757938427924108
2022-08-24,Argentina,7.757938427924108
2022-08-25,Argentina,7.757938427924108
2022-08-26,Argentina,7.757938427924108
2022-08-27,Argentina,7.757938427924108
2022-08-28,Argentina,6.239950962303693
2022-08-29,Argentina,6.239950962303693
2022-08-30,Argentina,6.239950962303693
2022-08-31,Argentina,6.239950962303693
2022-09-01,Argentina,6.239950962303693
2022-09-02,Argentina,6.239950962303693
2022-09-03,Argentina,6.239950962303693
2022-09-04,Argentina,3.6607880103542283
2022-09-05,Argentina,3.6607880103542283
2022-09-06,Argentina,3.6607880103542283
2022-09-07,Argentina,3.6607880103542283
2022-09-08,Argentina,3.6607880103542283
2022-09-09,Argentina,3.6607880103542283
2022-09-10,Argentina,3.6607880103542283
2022-09-11,Argentina,2.4860387468046676
2022-09-12,Argentina,2.4860387468046676
2022-09-13,Argentina,2.4860387468046676
2022-09-14,Argentina,2.4860387468046676
2022-09-15,Argentina,2.4860387468046676
2022-09-16,Argentina,2.4860387468046676
2022-09-17,Argentina,2.4860387468046676
2022-09-18,Argentina,1.9427093471929668
2022-09-19,Argentina,1.9427093471929668
2022-09-20,Argentina,1.9427093471929668
2022-09-21,Argentina,1.9427093471929668
2022-09-22,Argentina,1.9427093471929668
2022-09-23,Argentina,1.9427093471929668
2022-09-24,Argentina,1.9427093471929668
2022-09-25,Argentina,1.4100766468208707
2022-09-26,Argentina,1.4100766468208707
2022-09-27,Argentina,1.4100766468208707
2022-09-28,Argentina,1.4100766468208707
2022-09-29,Argentina,1.4100766468208707
2022-09-30,Argentina,1.4100766468208707
2022-10-01,Argentina,1.4100766468208707
2022-10-02,Argentina,0.9233768314188434
2022-10-03,Argentina,0.9233768314188434
2022-10-04,Argentina,0.9233768314188434
2022-10-05,Argentina,0.9233768314188434
2022-10-06,Argentina,0.9233768314188434
2022-10-07,Argentina,0.9233768314188434
2022-10-08,Argentina,0.9233768314188434
2022-10-09,Argentina,0.7044091058081057
2022-10-10,Argentina,0.7044091058081057
2022-10-11,Argentina,0.7044091058081057
2022-10-12,Argentina,0.7044091058081057
2022-10-13,Argentina,0.7044091058081057
2022-10-14,Argentina,0.7044091058081057
2022-10-15,Argentina,1.2927275639863807
2022-10-16,Argentina,0.588318458178275
2022-10-17,Argentina,0.588318458178275
2022-10-18,Argentina,0.588318458178275
2022-10-19,Argentina,0.588318458178275
2022-10-20,Argentina,0.588318458178275
2022-10-21,Argentina,0.588318458178275
2022-10-22,Argentina,0.0
2022-10-23,Argentina,0.6550155240252238
2022-10-24,Argentina,0.6550155240252238
2022-10-25,Argentina,0.6550155240252238
2022-10-26,Argentina,0.6550155240252238
2022-10-27,Argentina,0.6550155240252238
2022-10-28,Argentina,0.6550155240252238
2022-10-29,Argentina,0.6550155240252238
2022-10-30,Argentina,0.4181150967480896
2022-10-31,Argentina,0.4181150967480896
2022-11-01,Argentina,0.4181150967480896
2022-11-02,Argentina,0.4181150967480896
2022-11-03,Argentina,0.4181150967480896
2022-11-04,Argentina,0.4181150967480896
2022-11-05,Argentina,0.4181150967480896
2022-11-06,Argentina,0.4269241431807055
2022-11-07,Argentina,0.4269241431807055
2022-11-08,Argentina,0.4269241431807055
2022-11-09,Argentina,0.4269241431807055
2022-11-10,Argentina,0.4269241431807055
2022-11-11,Argentina,0.4269241431807055
2022-11-12,Argentina,0.4269241431807055
2022-11-13,Argentina,0.4675086785309715
2022-11-14,Argentina,0.4675086785309715
2022-11-15,Argentina,0.4675086785309715
2022-11-16,Argentina,0.4675086785309715
2022-11-17,Argentina,0.4675086785309715
2022-11-18,Argentina,0.4675086785309715
2022-11-19,Argentina,0.4675086785309715
2022-11-20,Argentina,0.6940270153696656
2022-11-21,Argentina,0.6940270153696656
2022-11-22,Argentina,0.6940270153696656
2022-11-23,Argentina,0.6940270153696656
2022-11-24,Argentina,0.6940270153696656
2022-11-25,Argentina,0.6940270153696656
2022-11-26,Argentina,0.6940270153696656
2022-11-27,Argentina,1.0454450462708063
2022-11-28,Argentina,1.0454450462708063
2022-11-29,Argentina,1.0454450462708063
2022-11-30,Argentina,1.0454450462708063
2022-12-01,Argentina,1.0454450462708063
2022-12-02,Argentina,1.0454450462708063
2022-12-03,Argentina,1.0454450462708063
2022-12-04,Argentina,3.966902373887631
2022-12-05,Argentina,3.966902373887631
2022-12-06,Argentina,3.966902373887631
2022-12-07,Argentina,3.966902373887631
2022-12-08,Argentina,3.966902373887631
2022-12-09,Argentina,3.966902373887631
2022-12-10,Argentina,3.966902373887631
2022-12-11,Argentina,8.531876078789647
2022-12-12,Argentina,8.531876078789647
2022-12-13,Argentina,8.531876078789647
2022-12-14,Argentina,8.531876078789647
2022-12-15,Argentina,8.531876078789647
2022-12-16,Argentina,8.531876078789647
2022-12-17,Argentina,8.531876078789647
2022-12-18,Argentina,19.587858569324908
2022-12-19,Argentina,19.587858569324908
2022-12-20,Argentina,19.587858569324908
2022-12-21,Argentina,19.587858569324908
2022-12-22,Argentina,19.587858569324908
2022-12-23,Argentina,19.587858569324908
2022-12-24,Argentina,19.587858569324908
2022-12-25,Argentina,19.475228618507888
2022-12-26,Argentina,19.475228618507888
2022-12-27,Argentina,19.475228618507888
2022-12-28,Argentina,19.475228618507888
2022-12-29,Argentina,19.475228618507888
2022-12-30,Argentina,19.475228618507888
2022-12-31,Argentina,19.475228618507888
2023-01-01,Argentina,22.827385394919396
2023-01-02,Argentina,22.827385394919396
2023-01-03,Argentina,22.827385394919396
2023-01-04,Argentina,22.827385394919396
2023-01-05,Argentina,22.827385394919396
2023-01-06,Argentina,22.827385394919396
2023-01-07,Argentina,22.827385394919396
2023-01-08,Argentina,12.893297889338003
2023-01-09,Argentina,12.893297889338003
2023-01-10,Argentina,12.893297889338003
2023-01-11,Argentina,12.893297889338003
2023-01-12,Argentina,12.893297889338003
2023-01-13,Argentina,12.893297889338003
2023-01-14,Argentina,12.893297889338003
2023-01-15,Argentina,6.108444483416784
2023-01-16,Argentina,6.108444483416784
2023-01-17,Argentina,6.108444483416784
2023-01-18,Argentina,6.108444483416784
2023-01-19,Argentina,6.108444483416784
2023-01-20,Argentina,6.108444483416784
2023-01-21,Argentina,6.108444483416784
2023-01-22,Argentina,2.7100402132340435
2023-01-23,Argentina,2.7100402132340435
2023-01-24,Argentina,2.7100402132340435
2023-01-25,Argentina,2.7100402132340435
2023-01-26,Argentina,2.7100402132340435
2023-01-27,Argentina,2.7100402132340435
2023-01-28,Argentina,2.7100402132340435
2023-01-29,Argentina,1.392458553955639
2023-01-30,Argentina,1.392458553955639
2023-01-31,Argentina,1.392458553955639
2023-02-01,Argentina,1.392458553955639
2023-02-02,Argentina,1.392458553955639
2023-02-03,Argentina,1.392458553955639
2023-02-04,Argentina,1.392458553955639
2023-02-05,Argentina,1.0048605109205402
2023-02-06,Argentina,1.0048605109205402
2023-02-07,Argentina,1.0048605109205402
2023-02-08,Argentina,1.0048605109205402
2023-02-09,Argentina,1.0048605109205402
2023-02-10,Argentina,1.0048605109205402
2023-02-11,Argentina,1.0048605109205402
2023-02-12,Argentina,0.5684981037048893
2023-02-13,Argentina,0.5684981037048893
2023-02-14,Argentina,0.5684981037048893
2023-02-15,Argentina,0.5684981037048893
2023-02-16,Argentina,0.5684981037048893
2023-02-17,Argentina,0.5684981037048893
2023-02-18,Argentina,0.5684981037048893
2023-02-19,Argentina,0.36872151496520766
2023-02-20,Argentina,0.36872151496520766
2023-02-21,Argentina,0.36872151496520766
2023-02-22,Argentina,0.36872151496520766
2023-02-23,Argentina,0.36872151496520766
2023-02-24,Argentina,0.36872151496520766
2023-02-25,Argentina,0.36872151496520766
2023-02-26,Argentina,0.25703539055168484
2023-02-27,Argentina,0.25703539055168484
2023-02-28,Argentina,0.25703539055168484
2023-03-01,Argentina,0.25703539055168484
2023-03-02,Argentina,0.25703539055168484
2023-03-03,Argentina,0.25703539055168484
2023-03-04,Argentina,0.25703539055168484
2023-03-05,Argentina,0.26175452256915765
2023-03-06,Argentina,0.26175452256915765
2023-03-07,Argentina,0.26175452256915765
2023-03-08,Argentina,0.26175452256915765
2023-03-09,Argentina,0.26175452256915765
2023-03-10,Argentina,0.26175452256915765
2023-03-11,Argentina,0.26175452256915765
2023-03-12,Argentina,0.0
2023-03-13,Argentina,0.0
2023-03-14,Argentina,0.0
2023-03-15,Argentina,0.0
2023-03-16,Argentina,0.0
2023-03-17,Argentina,0.0
2023-03-18,Argentina,0.0
2023-03-19,Argentina,0.0
2023-03-20,Argentina,0.0
2023-03-21,Argentina,0.0
2023-03-22,Argentina,0.0
2023-03-23,Argentina,0.0
2023-03-24,Argentina,0.0
2023-03-25,Argentina,0.0
2023-03-26,Argentina,0.0
2023-03-27,Argentina,0.0
2023-03-28,Argentina,0.0
2023-03-29,Argentina,0.0
2023-03-30,Argentina,0.0
2023-03-31,Argentina,0.0
2023-04-01,Argentina,0.0
2023-04-02,Argentina,0.0
2023-04-03,Argentina,0.0
2023-04-04,Argentina,0.0
2023-04-05,Argentina,0.0
2023-04-06,Argentina,0.0
2023-04-07,Argentina,0.0
2023-04-08,Argentina,0.0
2023-04-09,Argentina,0.0
2023-04-10,Argentina,0.0
2023-04-11,Argentina,0.0
2023-04-12,Argentina,0.0
2023-04-13,Argentina,0.0
2023-04-14,Argentina,0.0
2023-04-15,Argentina,0.0
2023-04-16,Argentina,0.0
2023-04-17,Argentina,0.0
2023-04-18,Argentina,0.0
2023-04-19,Argentina,0.0
2023-04-20,Argentina,0.0
2023-04-21,Argentina,0.0
2023-04-22,Argentina,0.0
2023-04-23,Argentina,0.0
2023-04-24,Argentina,0.0
2023-04-25,Argentina,0.0
2023-04-26,Argentina,0.0
2023-04-27,Argentina,0.0
2023-04-28,Argentina,0.0
2023-04-29,Argentina,0.0
2023-04-30,Argentina,0.0
2023-05-01,Argentina,0.0
2023-05-02,Argentina,0.0
2023-05-03,Argentina,0.0
2023-05-04,Argentina,0.0
2023-05-05,Argentina,0.0
2023-05-06,Argentina,0.0
2023-05-07,Argentina,0.0
2023-05-08,Argentina,0.0
2023-05-09,Argentina,0.0
2023-05-10,Argentina,0.0
2023-05-11,Argentina,0.0
2023-05-12,Argentina,0.0
2023-05-13,Argentina,0.0
2023-05-14,Argentina,0.0
2023-05-15,Argentina,0.0
2023-05-16,Argentina,0.0
2023-05-17,Argentina,0.0
2023-05-18,Argentina,0.0
2023-05-19,Argentina,0.0
2023-05-20,Argentina,0.0
2023-05-21,Argentina,0.0
2023-05-22,Argentina,0.0
2023-05-23,Argentina,0.0
2023-05-24,Argentina,0.0
2023-05-25,Argentina,0.0
2023-05-26,Argentina,0.0
2023-05-27,Argentina,0.0
2023-05-28,Argentina,0.0
2023-05-29,Argentina,0.0
2023-05-30,Argentina,0.0
2023-05-31,Argentina,0.0
2023-06-01,Argentina,0.0
2023-06-02,Argentina,0.0
2023-06-03,Argentina,0.0
2023-06-04,Argentina,0.0
2023-06-05,Argentina,0.0
2023-06-06,Argentina,0.0
2023-06-07,Argentina,0.0
2023-06-08,Argentina,0.0
2023-06-09,Argentina,0.0
2023-06-10,Argentina,0.0
2023-06-11,Argentina,0.0
2023-06-12,Argentina,0.0
2023-06-13,Argentina,0.0
2023-06-14,Argentina,0.0
2023-06-15,Argentina,0.0
2023-06-16,Argentina,0.0
2023-06-17,Argentina,0.0
2023-06-18,Argentina,0.0
2023-06-19,Argentina,0.0
2023-06-20,Argentina,0.0
2023-06-21,Argentina,0.0
2023-06-22,Argentina,0.0
2023-06-23,Argentina,0.0
2023-06-24,Argentina,0.0
2023-06-25,Argentina,0.0
2023-06-26,Argentina,0.0
2023-06-27,Argentina,0.0
2023-06-28,Argentina,0.0
2023-06-29,Argentina,0.0
2023-06-30,Argentina,0.0
2023-07-01,Argentina,0.0
2023-07-02,Argentina,0.0
2023-07-03,Argentina,0.0
2023-07-04,Argentina,0.0
2023-07-05,Argentina,0.0
2023-07-06,Argentina,0.0
2023-07-07,Argentina,0.0
2023-07-08,Argentina,0.0
2023-07-09,Argentina,0.0
2023-07-10,Argentina,0.0
2023-07-11,Argentina,0.0
2023-07-12,Argentina,0.0
2023-07-13,Argentina,0.0
2023-07-14,Argentina,0.0
2023-07-15,Argentina,0.0
2023-07-16,Argentina,0.0
2023-07-17,Argentina,0.0
2023-07-18,Argentina,0.0
2023-07-19,Argentina,0.0
2023-07-20,Argentina,0.0
2023-07-21,Argentina,0.0
2023-07-22,Argentina,0.0
2023-07-23,Argentina,0.0
2023-07-24,Argentina,0.0
2023-07-25,Argentina,0.0
2023-07-26,Argentina,0.0
2023-07-27,Argentina,0.0
2023-07-28,Argentina,0.0
2023-07-29,Argentina,0.0
2023-07-30,Argentina,0.0
2023-07-31,Argentina,0.0
2023-08-01,Argentina,0.0
2023-08-02,Argentina,0.0
2023-08-03,Argentina,0.0
2023-08-04,Argentina,0.0
2023-08-05,Argentina,0.0
2023-08-06,Argentina,0.0
2023-08-07,Argentina,0.0
2023-08-08,Argentina,0.0
2023-08-09,Argentina,0.0
2023-08-10,Argentina,0.0
2023-08-11,Argentina,0.0
2023-08-12,Argentina,0.0
2023-08-13,Argentina,0.0
2023-08-14,Argentina,0.0
2023-08-15,Argentina,0.0
2023-08-16,Argentina,0.0
2023-08-17,Argentina,0.0
2023-08-18,Argentina,0.0
2023-08-19,Argentina,0.0
2023-08-20,Argentina,0.0
2023-08-21,Argentina,0.0
2023-08-22,Argentina,0.0
2023-08-23,Argentina,0.0
2023-08-24,Argentina,0.0
2023-08-25,Argentina,0.0
2023-08-26,Argentina,0.0
2023-08-27,Argentina,0.0
2023-08-28,Argentina,0.0
2023-08-29,Argentina,0.0
2023-08-30,Argentina,0.0
2023-08-31,Argentina,0.0
2023-09-01,Argentina,0.0
2023-09-02,Argentina,0.0
2023-09-03,Argentina,0.0
2023-09-04,Argentina,0.0
2023-09-05,Argentina,0.0
2023-09-06,Argentina,0.0
2023-09-07,Argentina,0.0
2023-09-08,Argentina,0.0
2023-09-09,Argentina,0.0
2023-09-10,Argentina,0.0
2023-09-11,Argentina,0.0
2023-09-12,Argentina,0.0
2023-09-13,Argentina,0.0
2023-09-14,Argentina,0.0
2023-09-15,Argentina,0.0
2023-09-16,Argentina,0.0
2023-09-17,Argentina,0.0
2023-09-18,Argentina,0.0
2023-09-19,Argentina,0.0
2023-09-20,Argentina,0.0
2023-09-21,Argentina,0.0
2023-09-22,Argentina,0.0
2023-09-23,Argentina,0.0
2023-09-24,Argentina,0.0
2023-09-25,Argentina,0.0
2023-09-26,Argentina,0.0
2023-09-27,Argentina,0.0
2023-09-28,Argentina,0.0
2023-09-29,Argentina,0.0
2023-09-30,Argentina,0.0
2023-10-01,Argentina,0.0
2023-10-02,Argentina,0.0
2023-10-03,Argentina,0.0
2023-10-04,Argentina,0.0
2023-10-05,Argentina,0.0
2023-10-06,Argentina,0.0
2023-10-07,Argentina,0.0
2023-10-08,Argentina,0.0
2023-10-09,Argentina,0.0
2023-10-10,Argentina,0.0
2023-10-11,Argentina,0.0
2023-10-12,Argentina,0.0
2023-10-13,Argentina,0.0
2023-10-14,Argentina,0.0
2023-10-15,Argentina,0.0
2023-10-16,Argentina,0.0
2023-10-17,Argentina,0.0
2023-10-18,Argentina,0.0
2023-10-19,Argentina,0.0
2023-10-20,Argentina,0.0
2023-10-21,Argentina,0.0
2023-10-22,Argentina,0.0
2023-10-23,Argentina,0.0
2023-10-24,Argentina,0.0
2023-10-25,Argentina,0.0
2023-10-26,Argentina,0.0
2023-10-27,Argentina,0.0
2023-10-28,Argentina,0.0
2023-10-29,Argentina,0.0
2023-10-30,Argentina,0.0
2023-10-31,Argentina,0.0
2023-11-01,Argentina,0.0
2023-11-02,Argentina,0.0
2023-11-03,Argentina,0.0
2023-11-04,Argentina,0.0
2023-11-05,Argentina,0.0
2023-11-06,Argentina,0.0
2023-11-07,Argentina,0.0
2023-11-08,Argentina,0.0
2023-11-09,Argentina,0.0
2023-11-10,Argentina,0.0
2023-11-11,Argentina,0.0
2023-11-12,Argentina,0.0
2023-11-13,Argentina,0.0
2023-11-14,Argentina,0.0
2023-11-15,Argentina,0.0
2023-11-16,Argentina,0.0
2023-11-17,Argentina,0.0
2023-11-18,Argentina,0.0
2023-11-19,Argentina,0.0
2023-11-20,Argentina,0.0
2023-11-21,Argentina,0.0
2023-11-22,Argentina,0.0
2023-11-23,Argentina,0.0
2023-11-24,Argentina,0.0
2023-11-25,Argentina,0.0
2023-11-26,Argentina,0.0
2023-11-27,Argentina,0.0
2023-11-28,Argentina,0.0
2023-11-29,Argentina,0.0
2023-11-30,Argentina,0.0
2023-12-01,Argentina,0.0
2023-12-02,Argentina,0.0
2023-12-03,Argentina,0.0
2023-12-04,Argentina,0.0
2023-12-05,Argentina,0.0
2023-12-06,Argentina,0.0
2023-12-07,Argentina,0.0
2023-12-08,Argentina,0.0
2023-12-09,Argentina,0.0
2023-12-10,Argentina,0.0
2023-12-11,Argentina,0.0
2023-12-12,Argentina,0.0
2023-12-13,Argentina,0.0
2023-12-14,Argentina,0.0
2023-12-15,Argentina,0.0
2023-12-16,Argentina,0.0
2023-12-17,Argentina,0.0
2023-12-18,Argentina,0.0
2023-12-19,Argentina,0.0
2023-12-20,Argentina,0.0
2023-12-21,Argentina,0.0
2023-12-22,Argentina,0.0
2023-12-23,Argentina,0.0
2023-12-24,Argentina,0.0
2023-12-25,Argentina,0.0
2023-12-26,Argentina,0.0
2023-12-27,Argentina,0.0
2023-12-28,Argentina,0.0
2023-12-29,Argentina,0.0
2023-12-30,Argentina,0.0
2023-12-31,Argentina,0.0
2024-01-01,Argentina,0.0
2024-01-02,Argentina,0.6978023209836438
2024-01-03,Argentina,0.6978023209836438
2024-01-04,Argentina,0.6978023209836438
2024-01-05,Argentina,0.6978023209836438
2024-01-06,Argentina,0.6978023209836438
2024-01-07,Argentina,0.6978023209836438
2024-01-08,Argentina,0.6978023209836438
2024-01-09,Argentina,1.270704947904841
2024-01-10,Argentina,1.270704947904841
2024-01-11,Argentina,1.270704947904841
2024-01-12,Argentina,1.270704947904841
2024-01-13,Argentina,1.270704947904841
2024-01-14,Argentina,1.270704947904841
2024-01-15,Argentina,1.270704947904841
2024-01-16,Argentina,2.074845043682205
2024-01-17,Argentina,2.074845043682205
2024-01-18,Argentina,2.074845043682205
2024-01-19,Argentina,2.074845043682205
2024-01-20,Argentina,2.074845043682205
2024-01-21,Argentina,2.074845043682205
2024-01-22,Argentina,2.074845043682205
2024-01-23,Argentina,2.8424905185244462
2024-01-24,Argentina,2.8424905185244462
2024-01-25,Argentina,2.8424905185244462
2024-01-26,Argentina,2.8424905185244462
2024-01-27,Argentina,2.8424905185244462
2024-01-28,Argentina,2.8424905185244462
2024-01-29,Argentina,2.8424905185244462
2024-01-30,Argentina,2.805995897589323
2024-01-31,Argentina,2.805995897589323
2024-02-01,Argentina,2.805995897589323
2024-02-02,Argentina,2.805995897589323
2024-02-03,Argentina,2.805995897589323
2024-02-04,Argentina,2.805995897589323
2024-02-05,Argentina,2.805995897589323
2024-02-06,Argentina,1.9521476112279124
2024-02-07,Argentina,1.9521476112279124
2024-02-08,Argentina,1.9521476112279124
2024-02-09,Argentina,1.9521476112279124
2024-02-10,Argentina,1.9521476112279124
2024-02-11,Argentina,1.9521476112279124
2024-02-12,Argentina,1.9521476112279124
2024-02-13,Argentina,1.1797830043681985
2024-02-14,Argentina,1.1797830043681985
2024-02-15,Argentina,1.1797830043681985
2024-02-16,Argentina,1.1797830043681985
2024-02-17,Argentina,1.1797830043681985
2024-02-18,Argentina,1.1797830043681985
2024-02-19,Argentina,1.1797830043681985
2024-02-20,Argentina,1.2842331263549298
2024-02-21,Argentina,1.2842331263549298
2024-02-22,Argentina,1.2842331263549298
2024-02-23,Argentina,1.2842331263549298
2024-02-24,Argentina,1.2842331263549298
2024-02-25,Argentina,1.2842331263549298
2024-02-26,Argentina,1.2842331263549298
2024-02-27,Argentina,0.9504331883190206
2024-02-28,Argentina,0.9504331883190206
2024-02-29,Argentina,0.9504331883190206
2024-03-01,Argentina,0.9504331883190206
2024-03-02,Argentina,0.9504331883190206
2024-03-03,Argentina,0.9504331883190206
2024-03-04,Argentina,0.9504331883190206
2024-03-05,Argentina,0.6594200472415317
2024-03-06,Argentina,0.6594200472415317
2024-03-07,Argentina,0.6594200472415317
2024-03-08,Argentina,0.6594200472415317
2024-03-09,Argentina,0.6594200472415317
2024-03-10,Argentina,0.6594200472415317
2024-03-11,Argentina,0.6594200472415317
2024-03-12,Argentina,0.6043635070376824
2024-03-13,Argentina,0.6043635070376824
2024-03-14,Argentina,0.6043635070376824
2024-03-15,Argentina,0.6043635070376824
2024-03-16,Argentina,0.6043635070376824
2024-03-17,Argentina,0.6043635070376824
2024-03-18,Argentina,0.6043635070376824
2024-03-19,Argentina,0.4159128351399356
2024-03-20,Argentina,0.4159128351399356
2024-03-21,Argentina,0.4159128351399356
2024-03-22,Argentina,0.4159128351399356
2024-03-23,Argentina,0.4159128351399356
2024-03-24,Argentina,0.4159128351399356
2024-03-25,Argentina,0.4159128351399356
2024-03-26,Argentina,0.21487781119559454
2024-03-27,Argentina,0.21487781119559454
2024-03-28,Argentina,0.21487781119559454
2024-03-29,Argentina,0.21487781119559454
2024-03-30,Argentina,0.21487781119559454
2024-03-31,Argentina,0.21487781119559454
2024-04-01,Argentina,0.21487781119559454
2024-04-02,Argentina,0.13182108768807338
2024-04-03,Argentina,0.13182108768807338
2024-04-04,Argentina,0.13182108768807338
2024-04-05,Argentina,0.13182108768807338
2024-04-06,Argentina,0.13182108768807338
2024-04-07,Argentina,0.13182108768807338
2024-04-08,Argentina,0.13182108768807338
2024-04-09,Argentina,0.08840507312732367
2024-04-10,Argentina,0.08840507312732367
2024-04-11,Argentina,0.08840507312732367
2024-04-12,Argentina,0.08840507312732367
2024-04-13,Argentina,0.08840507312732367
2024-04-14,Argentina,0.08840507312732367
2024-04-15,Argentina,0.08840507312732367
2024-04-16,Argentina,0.06701167464811367
2024-04-17,Argentina,0.06701167464811367
2024-04-18,Argentina,0.06701167464811367
2024-04-19,Argentina,0.06701167464811367
2024-04-20,Argentina,0.06701167464811367
2024-04-21,Argentina,0.06701167464811367
2024-04-22,Argentina,0.06701167464811367
2024-04-23,Argentina,0.047820537777057644
2024-04-24,Argentina,0.047820537777057644
2024-04-25,Argentina,0.047820537777057644
2024-04-26,Argentina,0.047820537777057644
2024-04-27,Argentina,0.047820537777057644
2024-04-28,Argentina,0.047820537777057644
2024-04-29,Argentina,0.047820537777057644
2024-04-30,Argentina,0.03838227374211206
2024-05-01,Argentina,0.03838227374211206
2024-05-02,Argentina,0.03838227374211206
2024-05-03,Argentina,0.03838227374211206
2024-05-04,Argentina,0.03838227374211206
2024-05-05,Argentina,0.03838227374211206
2024-05-06,Argentina,0.03838227374211206
2024-05-07,Argentina,0.02516870409318824
2024-05-08,Argentina,0.02516870409318824
2024-05-09,Argentina,0.02516870409318824
2024-05-10,Argentina,0.02516870409318824
2024-05-11,Argentina,0.02516870409318824
2024-05-12,Argentina,0.02516870409318824
2024-05-13,Argentina,0.02516870409318824
2024-05-14,Argentina,0.029258618508331318
2024-05-15,Argentina,0.029258618508331318
2024-05-16,Argentina,0.029258618508331318
2024-05-17,Argentina,0.029258618508331318
2024-05-18,Argentina,0.029258618508331318
2024-05-19,Argentina,0.029258618508331318
2024-05-20,Argentina,0.029258618508331318
2024-05-21,Argentina,0.036809229736287793
2024-05-22,Argentina,0.036809229736287793
2024-05-23,Argentina,0.036809229736287793
2024-05-24,Argentina,0.036809229736287793
2024-05-25,Argentina,0.036809229736287793
2024-05-26,Argentina,0.036809229736287793
2024-05-27,Argentina,0.036809229736287793
2024-05-28,Argentina,0.03397775052580412
2024-05-29,Argentina,0.03397775052580412
